"country","year","gdpcap","lifexp","pop","continent"
"Colombia",1965,7.15912477730222,63.7713,19144220,"Americas"
"Congo, Dem. Rep.",1965,5.76456905637603,47.0117,17369859,"Africa"
"Congo, Rep.",1965,6.45629457256542,49.949,1157905,"Africa"
"Costa Rica",1965,7.57348066691307,67.7692,1589625,"Americas"
"Cote d'Ivoire",1965,6.48858035029695,47.4912,4219739,"Africa"
"Denmark",1965,9.55862592507975,72.328,4760262,"Europe"
"Dominican Republic",1965,6.78261866907613,62.0915,3878952,"Americas"
"Ecuador",1965,6.76624806053833,60.0811,5250120,"Americas"
"Egypt",1965,6.29739567653586,50.1469,30872982,"Africa"
"El Salvador",1965,7.45262929034289,57.5608,3197865,"Americas"
"Finland",1965,9.10436455850592,68.986,4564690,"Europe"
"France",1965,9.13659332761865,71.456,48952283,"Europe"
"Gabon",1965,7.87086754864699,49.124,532512,"Africa"
"Ghana",1965,5.64809312157084,53.1889,7710547,"Africa"
"Greece",1965,8.48799969227539,71.8149,8534252,"Europe"
"Guatemala",1965,6.98640198469821,48.1081,4728203,"Americas"
"Honduras",1965,6.70927656840925,54.483,2352637,"Americas"
"Hungary",1965,7.50065537244078,69.224,10170472,"Europe"
"Iceland",1965,9.47292363707667,73.831,192251,"Europe"
"India",1965,5.26417644553615,44.8386,497920270,"Asia"
"Indonesia",1965,5.27570584147957,47.3808,100308896,"Asia"
"Israel",1965,8.9452027273929,70.0465,2522530,"Asia"
"Italy",1965,8.88976658551512,70.216,51693136,"Europe"
"Japan",1965,9.33931012324194,70.447,97341852,"Asia"
"Kenya",1965,5.56764759685574,55.0637,9504702,"Africa"
"Lesotho",1965,5.15510592794581,54.7121,933251,"Africa"
"Liberia",1965,6.44439978550822,44.8414,1252968,"Africa"
"Madagascar",1965,5.96000315848376,47.6871,5769219,"Africa"
"Malawi",1965,4.69162305904343,39.612,4058680,"Africa"
"Malaysia",1965,6.87346237804967,63.3036,9569784,"Asia"
"Mauritania",1965,6.30827404211998,51.751,992368,"Africa"
"Mexico",1965,7.99885318123388,60.9219,44623041,"Americas"
"Morocco",1965,6.50621943917857,54.9336,14248426,"Africa"
"Nepal",1965,4.95753540669656,45.8438,10905006,"Asia"
"Netherlands",1965,9.25436346502919,73.69,12216122,"Europe"
"Nicaragua",1965,7.39610610680328,53.4711,2062633,"Americas"
"Niger",1965,5.90245360522937,42.166,3921581,"Africa"
"Nigeria",1965,5.74482895085856,50.627,50238569,"Africa"
"Norway",1965,9.46483483990032,73.568,3724065,"Europe"
"Oman",1965,6.99530819981043,49.536,625007,"Asia"
"Pakistan",1965,5.46679370367666,50.7262,50848775,"Asia"
"Panama",1965,7.6936461496365,66.2168,1314627,"Americas"
"Paraguay",1965,6.5738113674317,67.6707,2170853,"Americas"
"Peru",1965,7.56258771247756,49.0825,11607684,"Americas"
"Philippines",1965,6.63111981282162,62.4892,30913931,"Asia"
"Portugal",1965,8.06253073447022,66.397,8888635,"Europe"
"Rwanda",1965,5.16021869978777,44.8852,3232937,"Africa"
"Senegal",1965,6.3776248154432,45.2227,3649308,"Africa"
"Sierra Leone",1965,5.54035369372205,42.9111,2332999,"Africa"
"Singapore",1965,7.93111035573239,67.0738,1879571,"Asia"
"South Africa",1965,7.89729379341014,55.1675,19813947,"Africa"
"Spain",1965,8.58181455312243,70.594,32192223,"Europe"
"Sri Lanka",1965,5.65858606485897,62.9284,11117685,"Asia"
"Sudan",1965,5.62529906009748,54.0961,8738703,"Africa"
"Sweden",1965,9.55750231102681,73.7,7741167,"Europe"
"Thailand",1965,5.96599011455101,61.4599,31822798,"Asia"
"Togo",1965,5.57728572348638,48.3618,1708632,"Africa"
"Trinidad and Tobago",1965,8.3470298399891,65.1781,912419,"Americas"
"Turkey",1965,7.4775615556349,52.5551,31000167,"Europe"
"United Kingdom",1965,9.33043508919223,71.43,54278349,"Europe"
"United States",1965,9.69753132494898,70.212,199403532,"Americas"
"Uruguay",1965,8.32396578771141,68.3267,2694535,"Americas"
"Venezuela",1965,8.71741170957073,64.5899,9824694,"Americas"
"Zambia",1965,6.44503954297067,55.0794,3559687,"Africa"
"Zimbabwe",1965,5.97227259640589,56.0088,4422132,"Africa"
"Algeria",1966,7.02785943031966,54.54128,12980269,"Africa"
"Argentina",1966,8.65404864377764,65.28192,22608747,"Americas"
"Australia",1966,9.27196946890324,70.9948,11657281,"Oceania"
"Austria",1966,9.14476730350568,70.4348,7345865,"Europe"
"Bangladesh",1966,5.61817761387692,47.0844,57675529,"Asia"
"Belgium",1966,9.1518225261978,70.6776,9493656,"Europe"
"Benin",1966,5.65283645610177,44.6904,2681382,"Africa"
"Bolivia",1966,6.96309383933724,48.8002,4152665,"Americas"
"Botswana",1966,5.68121640025488,58.41372,612950,"Africa"
"Brazil",1966,7.36449650569702,59.2062,86494987,"Americas"
"Burkina Faso",1966,4.86004308860473,42.5396,5256363,"Africa"
"Burundi",1966,4.77004233179921,43.90364,3153879,"Africa"
"Cameroon",1966,6.19405833803158,49.79324,6130990,"Africa"
"Canada",1966,9.37625030511679,71.874,20041006,"Americas"
"Central African Republic",1966,5.80158403385051,45.30984,1682874,"Africa"
"Chad",1966,5.42131576872876,49.11848,3373563,"Africa"
"Chile",1966,7.64822638216169,61.41592,8802926,"Americas"
"China",1966,4.68032481877285,54.364464,724490033,"Asia"
"Colombia",1966,7.1818603169618,64.27524,19721464,"Americas"
"Congo, Dem. Rep.",1966,5.8017466564492,47.40936,17861860,"Africa"
"Congo, Rep.",1966,6.44211415647131,50.3622,1190361,"Africa"
"Costa Rica",1966,7.61860183243094,68.35336,1642189,"Americas"
"Cote d'Ivoire",1966,6.55853891597408,48.28736,4400054,"Africa"
"Denmark",1966,9.57763606159379,72.4064,4796157,"Europe"
"Dominican Republic",1966,6.87814230365126,62.9052,4001377,"Americas"
"Ecuador",1966,6.73547481327895,60.57428,5405692,"Americas"
"Egypt",1966,6.28255553173571,50.53632,31660914,"Africa"
"El Salvador",1966,7.49198272236339,58.12484,3290397,"Americas"
"Finland",1966,9.12406764135651,69.5028,4577033,"Europe"
"France",1966,9.17723843442046,71.8728,49411342,"Europe"
"Gabon",1966,7.9072499426837,50.1116,542562,"Africa"
"Ghana",1966,5.58193546460622,53.64012,7890992,"Africa"
"Greece",1966,8.5398226394871,72.05792,8580600,"Europe"
"Guatemala",1966,7.01315876861657,48.75028,4858880,"Americas"
"Honduras",1966,6.73323530855837,55.1948,2420234,"Americas"
"Hungary",1966,7.56902292118445,69.9852,10204575,"Europe"
"Iceland",1966,9.539741241021,73.2208,194935,"Europe"
"India",1966,5.24226721306653,45.59388,508402908,"Asia"
"Indonesia",1966,5.27828123209118,47.86704,103067352,"Asia"
"Israel",1966,8.91898086270132,70.2958,2591594,"Asia"
"Italy",1966,8.94011898858355,70.9648,52076758,"Europe"
"Japan",1966,9.43127797838203,71.2596,98494630,"Asia"
"Kenya",1966,5.6721586057114,55.74236,9822505,"Africa"
"Lesotho",1966,5.13134727472101,54.99248,951736,"Africa"
"Liberia",1966,6.49292638686557,45.53632,1283304,"Africa"
"Madagascar",1966,5.95547320497846,48.28268,5918060,"Africa"
"Malawi",1966,4.79120226527117,39.8782,4158132,"Africa"
"Malaysia",1966,6.92044063159767,63.81368,9844116,"Asia"
"Mauritania",1966,6.28239114869049,52.4004,1021880,"Africa"
"Mexico",1966,8.02880327762722,61.31452,46010959,"Americas"
"Morocco",1966,6.46276215052667,55.44508,14617077,"Africa"
"Nepal",1966,5.00508555943426,46.35724,11100672,"Asia"
"Netherlands",1966,9.26835384559275,73.642,12372136,"Europe"
"Nicaragua",1966,7.39854548511038,54.21248,2125233,"Americas"
"Niger",1966,5.86872505106426,42.365,4032210,"Africa"
"Nigeria",1966,5.67925093901724,51.249,51336375,"Africa"
"Norway",1966,9.49401688688281,73.8444,3754010,"Europe"
"Oman",1966,7.0192472705637,50.3478,642005,"Asia"
"Pakistan",1966,5.49714325366994,51.40056,52194629,"Asia"
"Panama",1966,7.73671400239716,66.72444,1353805,"Americas"
"Paraguay",1966,6.55857345834418,67.85996,2229373,"Americas"
"Peru",1966,7.61489691722613,49.5804,11941327,"Americas"
"Philippines",1966,6.64402148220324,62.85856,31867565,"Asia"
"Portugal",1966,8.11004149932457,65.9116,8839831,"Europe"
"Rwanda",1966,5.1978485580691,45.11916,3319077,"Africa"
"Senegal",1966,6.37578498823743,45.35316,3754268,"Africa"
"Sierra Leone",1966,5.53995364840245,43.56408,2365801,"Africa"
"Singapore",1966,8.0096279043052,67.25104,1921099,"Asia"
"South Africa",1966,7.91894568204985,55.649,20325230,"Africa"
"Spain",1966,8.64152991197731,70.8452,32536637,"Europe"
"Sri Lanka",1966,5.68326859784204,63.48312,11385943,"Asia"
"Sudan",1966,5.56484806206713,54.58748,9013112,"Africa"
"Sweden",1966,9.56867943170585,73.946,7804200,"Europe"
"Thailand",1966,6.04112775625319,61.91652,32789097,"Asia"
"Togo",1966,5.63035913706111,49.09544,1774029,"Africa"
"Trinidad and Tobago",1966,8.37189804482202,65.31148,919902,"Americas"
"Turkey",1966,7.56152678422279,53.33228,31718266,"Europe"
"United Kingdom",1966,9.34520801067613,71.346,54606608,"Europe"
"United States",1966,9.74895719222269,70.2276,201629471,"Americas"
"Uruguay",1966,8.34367470873695,68.35536,2722874,"Americas"
"Venezuela",1966,8.69898076616715,65.18492,10175143,"Americas"
"Zambia",1966,6.35704495185682,55.63452,3674088,"Africa"
"Zimbabwe",1966,5.95486711212981,56.39144,4568320,"Africa"
"Algeria",1967,7.09054191510993,55.06496,13354197,"Africa"
"Argentina",1967,8.67129569379727,65.43094,22932201,"Americas"
"Australia",1967,9.32060243679109,71.2786,11975795,"Oceania"
"Austria",1967,9.1669299844134,70.3186,7390853,"Europe"
"Bangladesh",1967,5.56592856023743,46.8018,59625294,"Asia"
"Belgium",1967,9.18420816168711,70.9682,9543533,"Europe"
"Benin",1967,5.64621794377365,45.3268,2733450,"Africa"
"Bolivia",1967,7.00687413565074,49.1919,4237126,"Americas"
"Botswana",1967,5.709316111143,58.95854,631276,"Africa"
"Brazil",1967,7.38593596168927,59.6349,88853679,"Americas"
"Burkina Faso",1967,4.92610052994953,43.1167,5343020,"Africa"
"Burundi",1967,4.87955095983785,44.14698,3235125,"Africa"
"Cameroon",1967,6.05435054232642,50.37018,6280743,"Africa"
"Canada",1967,9.38699297473781,72.083,20389445,"Americas"
"Central African Republic",1967,5.82630850996698,46.03688,1718558,"Africa"
"Chad",1967,5.40835139471346,49.68486,3436227,"Africa"
"Chile",1967,7.66296323829716,61.99044,8995410,"Americas"
"China",1967,4.59592884664703,55.889368,744365635,"Asia"
"Colombia",1967,7.19407099739724,64.75618,20311369,"Americas"
"Congo, Dem. Rep.",1967,5.76286157681138,47.83402,18378189,"Africa"
"Congo, Rep.",1967,6.43511346654942,50.7384,1224041,"Africa"
"Costa Rica",1967,7.64425433632982,68.92452,1694711,"Americas"
"Cote d'Ivoire",1967,6.56384617684103,49.12152,4591238,"Africa"
"Denmark",1967,9.60339556463135,72.8848,4831242,"Europe"
"Dominican Republic",1967,6.88075535025646,63.7059,4125107,"Americas"
"Ecuador",1967,6.77320047713872,61.04846,5566057,"Americas"
"Egypt",1967,6.2636749993441,50.87474,32456565,"Africa"
"El Salvador",1967,7.5161040582962,58.63988,3383674,"Americas"
"Finland",1967,9.14010858349127,69.6796,4584264,"Europe"
"France",1967,9.21429584078486,71.8696,49791771,"Europe"
"Gabon",1967,7.93929163337886,51.1382,553829,"Africa"
"Ghana",1967,5.59193422762614,54.07234,8057442,"Africa"
"Greece",1967,8.58504332473323,72.31694,8630672,"Europe"
"Guatemala",1967,7.02666373356145,49.42846,4993104,"Americas"
"Honduras",1967,6.76430068793407,55.8946,2486288,"Americas"
"Hungary",1967,7.63762202676292,69.5564,10238930,"Europe"
"Iceland",1967,9.5108532262615,73.7206,197356,"Europe"
"India",1967,5.29600750587271,46.33916,519162069,"Asia"
"Indonesia",1967,5.26384531113156,54.29928,105907403,"Asia"
"Israel",1967,8.90531378612528,70.5241,2652697,"Asia"
"Italy",1967,9.00220773897655,71.0036,52444751,"Europe"
"Japan",1967,9.52705168851717,71.5522,99711082,"Asia"
"Kenya",1967,5.67198046911436,56.41902,10154489,"Africa"
"Lesotho",1967,5.21480708030868,55.25686,970972,"Africa"
"Liberia",1967,6.53217391677192,46.25524,1315119,"Africa"
"Madagascar",1967,5.98412269857478,48.88326,6072270,"Africa"
"Malawi",1967,4.83635024033098,40.1894,4262013,"Africa"
"Malaysia",1967,6.93142489727271,64.30676,10111920,"Asia"
"Mauritania",1967,6.28928878244516,53.0238,1052285,"Africa"
"Mexico",1967,8.05708215575295,61.70514,47429553,"Americas"
"Morocco",1967,6.52957055011106,55.94756,14978905,"Africa"
"Nepal",1967,4.96823797746298,46.86668,11307139,"Asia"
"Netherlands",1967,9.30847582692938,73.914,12525253,"Europe"
"Nicaragua",1967,7.43582024882063,54.96186,2189880,"Americas"
"Niger",1967,5.84001822994336,42.572,4144238,"Africa"
"Nigeria",1967,5.48561262727802,45.844,52468593,"Africa"
"Norway",1967,9.54633335591703,73.9108,3784579,"Europe"
"Oman",1967,7.49945622751521,51.1396,660117,"Asia"
"Pakistan",1967,5.52345327739522,52.02792,53594445,"Asia"
"Panama",1967,7.78949095176011,67.23108,1393800,"Americas"
"Paraguay",1967,6.61345381474962,68.05122,2289579,"Americas"
"Peru",1967,7.6239354010058,50.1373,12282081,"Americas"
"Philippines",1967,6.66620549984703,63.22992,32826602,"Asia"
"Portugal",1967,8.18911886792458,66.8162,8774391,"Europe"
"Rwanda",1967,5.23455379146219,45.32512,3418313,"Africa"
"Senegal",1967,6.33273440582076,45.54262,3862783,"Africa"
"Sierra Leone",1967,5.52273490998954,44.32406,2399667,"Africa"
"Singapore",1967,8.10288228746246,67.44728,1960547,"Asia"
"South Africa",1967,7.96702739517532,56.1245,20843785,"Africa"
"Spain",1967,8.67171110883209,71.0264,32873962,"Europe"
"Sri Lanka",1967,5.72285395466397,64.04184,11661660,"Asia"
"Sudan",1967,5.55472784233801,55.07786,9299545,"Africa"
"Sweden",1967,9.59410819589882,73.972,7870642,"Europe"
"Thailand",1967,6.09364776700329,62.37814,33778500,"Asia"
"Togo",1967,5.63971177793839,49.82608,1855445,"Africa"
"Trinidad and Tobago",1967,8.37506823913096,65.40386,925918,"Americas"
"Turkey",1967,7.58614097697698,54.08346,32448404,"Europe"
"United Kingdom",1967,9.3626692395966,71.972,54904680,"Europe"
"United States",1967,9.76276099266707,70.5532,203713082,"Americas"
"Uruguay",1967,8.29647549907543,68.36402,2750093,"Americas"
"Venezuela",1967,8.69435194735963,65.76694,10528054,"Americas"
"Zambia",1967,6.40242309460992,56.21664,3792864,"Africa"
"Zimbabwe",1967,6.00285278303641,56.76808,4718612,"Africa"
"Algeria",1968,7.16384140248482,55.57664,13744383,"Africa"
"Argentina",1968,8.70419118577786,65.61796,23261273,"Americas"
"Australia",1968,9.35297022578522,70.9124,12305530,"Oceania"
"Austria",1968,9.20548934273692,70.4724,7433328,"Europe"
"Bangladesh",1968,5.62467888598345,46.2432,61585520,"Asia"
"Belgium",1968,9.22135985484497,70.6588,9589107,"Europe"
"Benin",1968,5.66586453324718,45.9752,2788551,"Africa"
"Bolivia",1968,6.85388430354328,49.5816,4324066,"Americas"
"Botswana",1968,5.77942024992136,59.55436,650730,"Africa"
"Brazil",1968,7.46835088616643,60.0586,91213009,"Americas"
"Burkina Faso",1968,4.9372709645513,43.6838,5434040,"Africa"
"Burundi",1968,4.85725089937534,44.35132,3317315,"Africa"
"Cameroon",1968,6.0912566372213,50.96412,6437157,"Africa"
"Canada",1968,9.4224578849273,72.242,20739031,"Americas"
"Central African Republic",1968,5.8191236787262,46.81292,1755260,"Africa"
"Chad",1968,5.38304122804295,50.29324,3500778,"Africa"
"Chile",1968,7.67971129476954,62.57896,9187592,"Americas"
"China",1968,4.52795561627631,56.860432,765570668,"Asia"
"Colombia",1968,7.22814396160128,65.21512,20905061,"Americas"
"Congo, Dem. Rep.",1968,5.77604204196651,48.27968,18913177,"Africa"
"Congo, Rep.",1968,6.48031757864193,51.0846,1259190,"Africa"
"Costa Rica",1968,7.69680124472063,69.48468,1746870,"Americas"
"Cote d'Ivoire",1968,6.64197180685075,50.00268,4794399,"Africa"
"Denmark",1968,9.63628703763952,73.0932,4865343,"Europe"
"Dominican Republic",1968,6.85368362452426,64.4896,4250026,"Americas"
"Ecuador",1968,6.76636568328269,61.52064,5730908,"Americas"
"Egypt",1968,6.26579458929645,51.16516,33252275,"Africa"
"El Salvador",1968,7.51996306759234,59.10992,3477702,"Americas"
"Finland",1968,9.15839050809405,69.6364,4589226,"Europe"
"France",1968,9.24821592022377,71.8664,50126895,"Europe"
"Gabon",1968,7.95433283460533,52.1718,565878,"Africa"
"Ghana",1968,5.57613261926075,54.49056,8221021,"Africa"
"Greece",1968,8.64305254096218,72.61096,8682351,"Europe"
"Guatemala",1968,7.08391828661564,50.13764,5131461,"Americas"
"Honduras",1968,6.80197556647359,56.5914,2552200,"Americas"
"Hungary",1968,7.68162873429963,69.3876,10273730,"Europe"
"Iceland",1968,9.44087133941425,73.9304,199634,"Europe"
"India",1968,5.30744018877373,47.07144,530274729,"Asia"
"Indonesia",1968,5.35182626709156,55.11352,108821565,"Asia"
"Israel",1968,9.03490825785747,70.7304,2711303,"Asia"
"Italy",1968,9.05928343171438,70.8224,52802703,"Europe"
"Japan",1968,9.64489841071777,71.8748,100988866,"Asia"
"Kenya",1968,5.71510912856918,57.10468,10502250,"Africa"
"Lesotho",1968,5.19075304484814,55.53324,990869,"Africa"
"Liberia",1968,6.55236017284436,46.98916,1348448,"Africa"
"Madagascar",1968,6.0247415979903,49.48784,6232704,"Africa"
"Malawi",1968,4.79112183186216,40.5506,4370664,"Africa"
"Malaysia",1968,6.9823934697594,64.78484,10375877,"Asia"
"Mauritania",1968,6.35815994429274,53.6282,1083586,"Africa"
"Mexico",1968,8.11871068530211,62.10876,48893607,"Americas"
"Morocco",1968,6.59531982343349,56.43904,15335173,"Africa"
"Nepal",1968,4.95348983617238,47.37312,11524132,"Asia"
"Netherlands",1968,9.3602773724267,73.726,12675176,"Europe"
"Nicaragua",1968,7.41896754859099,55.71424,2256779,"Americas"
"Niger",1968,5.8139095497984,42.793,4258415,"Africa"
"Nigeria",1968,5.45043256876702,41.096,53640547,"Africa"
"Norway",1968,9.56027452122084,73.7872,3815399,"Europe"
"Oman",1968,8.06827705308755,51.9204,679593,"Asia"
"Pakistan",1968,5.56668214073995,52.61428,55045897,"Asia"
"Panama",1968,7.82725872575664,67.74372,1434660,"Americas"
"Paraguay",1968,6.61783200905582,68.25448,2350900,"Americas"
"Peru",1968,7.59964420627335,50.7642,12629333,"Americas"
"Philippines",1968,6.68530704000727,63.59928,33797041,"Asia"
"Portugal",1968,8.27843019799861,67.1308,8709805,"Europe"
"Rwanda",1968,5.27205293527265,45.50708,3527260,"Africa"
"Senegal",1968,6.36246226003294,45.82808,3975614,"Africa"
"Sierra Leone",1968,5.52491774095871,45.19304,2435197,"Africa"
"Singapore",1968,8.21329976727948,67.68252,1998637,"Asia"
"South Africa",1968,7.98639007578615,56.592,21374931,"Africa"
"Spain",1968,8.72251992259264,71.3076,33211168,"Europe"
"Sri Lanka",1968,5.75485018926921,64.58456,11940634,"Asia"
"Sudan",1968,5.54936790884743,55.56424,9598196,"Africa"
"Sweden",1968,9.62422453484204,73.838,7936726,"Europe"
"Thailand",1968,6.14183653702752,62.85976,34790945,"Asia"
"Togo",1968,5.64183785400367,50.55372,1945781,"Africa"
"Trinidad and Tobago",1968,8.40821652335332,65.48624,931466,"Americas"
"Turkey",1968,7.63048345911008,54.80964,33196289,"Europe"
"United Kingdom",1968,9.39687550915898,71.598,55171084,"Europe"
"United States",1968,9.79965996856015,70.2088,205687611,"Americas"
"Uruguay",1968,8.30625643584613,68.36768,2774771,"Americas"
"Venezuela",1968,8.73293737979973,66.33196,10881995,"Americas"
"Zambia",1968,6.38363127627135,56.82476,3916928,"Africa"
"Zimbabwe",1968,5.98994033083031,57.14172,4874113,"Africa"
"Algeria",1969,7.21486564617641,56.08532,14144437,"Africa"
"Argentina",1969,8.78191839912414,65.84198,23605992,"Americas"
"Australia",1969,9.4002791216556,71.3262,12621240,"Oceania"
"Austria",1969,9.26290407405405,70.2462,7473058,"Europe"
"Bangladesh",1969,5.60938997498796,45.4846,63422570,"Asia"
"Belgium",1969,9.28272099268846,70.7394,9629528,"Europe"
"Benin",1969,5.67537279363523,46.6346,2846652,"Africa"
"Bolivia",1969,6.86085483640361,49.9783,4413584,"Americas"
"Botswana",1969,5.88912932369087,60.20218,671305,"Africa"
"Brazil",1969,7.53604959300317,60.4783,93585746,"Americas"
"Burkina Faso",1969,4.93789097758755,44.2429,5528172,"Africa"
"Burundi",1969,4.82550986532456,44.52866,3392949,"Africa"
"Cameroon",1969,6.11400353217534,51.57306,6600479,"Africa"
"Canada",1969,9.46012335218889,72.401,21089228,"Americas"
"Central African Republic",1969,5.86683774099965,47.63396,1792150,"Africa"
"Chad",1969,5.42822029512658,50.93662,3569778,"Africa"
"Chile",1969,7.69451416821514,63.18148,9377005,"Americas"
"China",1969,4.65670427738172,58.367416,787191243,"Asia"
"Colombia",1969,7.26411992528354,65.66106,21490948,"Americas"
